link,study,analysis,period,viewingGap,minViewingTime,participant,stimulus,viewingNumber,stimulusWidth,stimulusHeight,stimulusArea,viewingStartTime,viewingEndTime,viewingDuration,gazePointCount,gazePointFrequency,fixationCount,fixationFrequency,fixationProportion,slideHullCount,firstHullStartTime,lastHullEndTime,slideHullAreas,slideHullCoverages,slideHullDurations,slideHullDurationTotal,slideHullAreaDurations,slideHullAreaDurationTotal,slideHullCoverageDurations,slideHullCoverageDurationTotal,averageSlideHullArea,averageSlideHullCoverage
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/eY7CK3M4kpYKpbrDJ,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 06,Spool 2,1,1220,852,1039440,232.1,34103.4,33871.3,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/93DX9fdgLoyTtqa6W,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 06,Spool 2,2,1220,852,1039440,177437.4,226675.7,49238.30000000002,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/jps7izTEbGQEuC6Du,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 06,Spool 3,1,1218,840,1023120,249.4,36858.2,36608.799999999996,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/uSsFcmWoRNzXj7Eu5,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 06,Spool 3,2,1218,840,1023120,75475.5,130373.3,54897.8,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/qfviF4umTiwCuxWPk,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 06,Spool 3,3,1218,840,1023120,137525.5,159215.4,21689.899999999994,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/C5go7qx3fjR7hr2QQ,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 06,Spool 3,4,1218,840,1023120,168891.1,189335.9,20444.79999999999,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/ogvKmPKqnk2v2WJzE,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 06,Spool 3,5,1218,840,1023120,213897.4,280079.3,66181.9,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/cCFZg4LN88tEHmGGa,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 06,Spool 4,1,1219,843,1027617,1111.8,15881.8,14770,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/kWK8zjt4yzPeGGxnc,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 06,Spool 4,2,1219,843,1027617,24544.8,40376.8,15832.000000000004,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/xzifnZku73gAszqEe,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 06,Spool 4,3,1219,843,1027617,55129.5,65850.1,10720.600000000006,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/RtH2j2yRinr3LxdvF,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 06,Spool 4,4,1219,843,1027617,103106.3,119535.8,16429.5,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/F6RBifkedaZkqSmkM,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 06,Spool 5,1,1221,796,971916,6920.3,17657.4,10737.100000000002,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/c9D96wcdAeq7PZfuS,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 06,Spool 5,2,1221,796,971916,71625.5,90710,19084.5,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/7tgAbh7a5tvmAYXAb,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 06,Spool 5,3,1221,796,971916,115387.2,129028.8,13641.600000000006,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/aA6tBr8inD9D62WTw,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 06,Spool 5,4,1221,796,971916,138056.5,151864.3,13807.799999999988,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/aQYRXoMJc6JDiJrDT,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 06,Spool 6,1,1221,854,1042734,281.9,53752.1,53470.2,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/cvDCEe6qYdrdDiwGd,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 06,Spool 7,1,1221,848,1035408,16.8,48608.6,48591.799999999996,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/iPmjbEKHGvMH74o87,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 06,Spool 7,2,1221,848,1035408,55926.6,77815.7,21889.1,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/JnEhmwpb68tHLeaD5,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 06,Spool 7,3,1221,848,1035408,95622.4,113678.3,18055.90000000001,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/8ASqHJkbNcWh9CR3L,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 06,Spool 7,4,1221,848,1035408,120648.3,204604.1,83955.8,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/i5Ku6Z4aqnam6vdeK,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 06,Spool 7,5,1221,848,1035408,239404.5,257991.4,18586.899999999994,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/6mWzpSDYjayxs6Snk,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 06,Spool 7,6,1221,848,1035408,268197.4,279333.1,11135.699999999953,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/sQgXhh2pvHQn9bT9t,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 06,Spool 7,7,1221,848,1035408,295131.7,333915.2,38783.5,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/dutd5qhAACDocRFW8,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 06,Spool 7,8,1221,848,1035408,343374.6,371984.6,28610,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/fLZDsAZcfWTDzrCZT,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 06,Spool 8,1,1217,844,1027148,33.3,28245.2,28211.9,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/rqRphsgziY7atJCCj,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 06,Spool 8,2,1217,844,1027148,33473.3,83740.1,50266.8,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/5cQ7QEmHAapsCRK4Z,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 06,Spool 8,3,1217,844,1027148,125510.4,146304.6,20794.20000000001,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/ieN5PFDtR8cto7B2B,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 06,Spool 8,4,1217,844,1027148,196157.3,211258,15100.700000000012,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/JPRMXPWLg73GiQjnd,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 06,Spool 9,1,1222,835,1020370,15998.1,38883.1,22885,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/bFBcarS48wFyfX2bK,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 07,Spool 1,1,1222,855,1044810,582.1,13958.1,13376,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/vYvy4hSAdnCajbRC3,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 07,Spool 1,2,1222,855,1044810,21624.9,35996.4,14371.5,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/sygF2sMfRjarvgwYK,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 07,Spool 1,3,1222,855,1044810,50086.2,86579.7,36493.5,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/H239vFjJy3oDE9j3v,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 07,Spool 1,4,1222,855,1044810,94877.7,135885.7,41008.000000000015,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/K9TXrjKMbEpdrHwmX,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 07,Spool 1,5,1222,855,1044810,147237,164612.9,17375.899999999994,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/kFNW9XT4k8wvB5LDH,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 07,Spool 10,1,1220,852,1039440,82.8,16512.1,16429.3,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/MffkBqDidffjdD75z,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 07,Spool 10,2,1220,852,1039440,21988.4,44508.4,22520,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/dJp3FjLvmB8fnyGhv,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 07,Spool 2,1,1220,852,1039440,1012.6,62696.7,61684.1,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/QQx29cD6QF2YG37T7,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 07,Spool 2,2,1220,852,1039440,83324.8,94825.9,11501.099999999991,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/tMCfWY9QfYkzsfwrb,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 07,Spool 2,3,1220,852,1039440,100733.1,118972.2,18239.09999999999,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/qoL83ZYdTeZ8vMEwj,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 07,Spool 2,4,1220,852,1039440,125693.4,153639.8,27946.399999999994,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/JfGJfA8x7FnqQF3pM,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 07,Spool 2,5,1220,852,1039440,164692.7,185486.5,20793.79999999999,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/qLyFnZxmFZtanGzqN,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 07,Spool 2,6,1220,852,1039440,190963,237098.1,46135.100000000006,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/h6Kq9d8dqvBGPnF5t,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 07,Spool 2,7,1220,852,1039440,269160.5,351688.8,82528.29999999999,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/QxnuXEr2vtp8GimHL,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 07,Spool 3,1,1218,840,1023120,664.8,38668.3,38003.5,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/QipK44ZEMhoZcPb8P,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 07,Spool 3,2,1218,840,1023120,52359.9,71593.4,19233.499999999993,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/dpTMgAyBThrSjKN8N,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 07,Spool 3,3,1218,840,1023120,77451.8,135651.1,58199.3,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/MKsJBWRRgbaErjp7s,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 07,Spool 3,4,1218,840,1023120,149059.6,222892.9,73833.29999999999,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/bRHyXYNBwMRbhMMkB,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 07,Spool 3,5,1218,840,1023120,255900.8,340786.8,84886,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/gzaRqpbyKghkW4DMM,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 07,Spool 3,6,1218,840,1023120,346196.9,358062.5,11865.599999999977,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/NRAaLpJiiMvTaSHdF,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 07,Spool 4,1,1219,843,1027617,0,14720.2,14720.2,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/7EMBL9ZGweTxMWdvJ,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 07,Spool 4,2,1219,843,1027617,32527.1,50151.4,17624.300000000003,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/ZWdui7AS8G5BZFLiW,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 07,Spool 4,3,1219,843,1027617,55710.7,67178.1,11467.400000000009,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/KBtHFR8HoBnr8S4Qr,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 07,Spool 4,4,1219,843,1027617,85001.7,99771.3,14769.600000000006,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/fKGxeZqF8njZNzEQv,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 07,Spool 4,5,1219,843,1027617,104916,125162.3,20246.300000000003,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/EAbH3SJTfL3T7siBd,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 07,Spool 5,1,1221,796,971916,0,20744.2,20744.2,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/k3mXegcxpKisszMtM,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 07,Spool 5,2,1221,796,971916,25755.8,107786.5,82030.7,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/yRxEdc3NJBczSRPF7,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 07,Spool 5,3,1221,796,971916,114358.3,148677.9,34319.59999999999,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/YrYoQvSo3uQrW3ByL,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 07,Spool 5,4,1221,796,971916,186200.3,235238.5,49038.20000000001,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/pBsTpxq3FgGujSszH,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 07,Spool 5,5,1221,796,971916,244183.5,261856.9,17673.399999999994,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/KwiteGSYzkScFWc8Y,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 07,Spool 6,1,1221,854,1042734,14023,29157.8,15134.8,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/cPoXPfLFh9GkxakYi,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 07,Spool 6,2,1221,854,1042734,77085.3,97680.6,20595.300000000003,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/HqPXgdajMkPfpNaDe,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 07,Spool 6,3,1221,854,1042734,108915.6,122075.5,13159.899999999994,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/w7DxqTztfxLE7hGFv,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 07,Spool 6,4,1221,854,1042734,152942.5,182548.8,29606.29999999999,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/Naig4SAfkw5ZMc62p,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 07,Spool 6,5,1221,854,1042734,197833,219555.9,21722.899999999994,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/J7dDHBDtnznxgrXqQ,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 07,Spool 6,6,1221,854,1042734,226210.4,239006,12795.600000000006,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/TRtcivbaiejz4Z5Rp,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 07,Spool 7,1,1221,848,1035408,36410.8,46633.1,10222.299999999996,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/RgjbHNh4Mp3LmvYyq,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 07,Spool 7,2,1221,848,1035408,77035.6,113014.5,35978.899999999994,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/Djm3Zj8GobSG2PRCs,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 07,Spool 7,3,1221,848,1035408,146404.9,159697.6,13292.700000000012,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/EfZn28esxXiMMpnCB,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 07,Spool 7,4,1221,848,1035408,169721,234509.3,64788.29999999999,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/LgexzKYe795E2PLJM,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 07,Spool 8,1,1217,844,1027148,65.7,10106.2,10040.5,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/zsfbjnd5JoKyzQexx,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 07,Spool 8,2,1217,844,1027148,34501.7,74213.6,39711.90000000001,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/kHF3nRNsFiEPupmyK,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 07,Spool 8,3,1217,844,1027148,85333,108649,23316,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/kSeQiQtX5E8tqHeE7,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 07,Spool 8,4,1217,844,1027148,126638.3,137690.7,11052.400000000009,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/byaX5cRmo3aZ2coZ5,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 07,Spool 9,1,1222,835,1020370,0.4,32477.5,32477.1,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/tNx4zyoWao4HD5gjD,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 07,Spool 9,2,1222,835,1020370,42202.5,56539.5,14337,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/ouqzqsecqwyuNWsXq,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 07,Spool 9,3,1222,835,1020370,80453.3,93381.6,12928.300000000003,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/v2FACRb9KfqqA9o3E,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 08,Spool 1,1,1222,855,1044810,168310.4,198280.8,29970.399999999994,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/g4LXbCNdfH4rXpduK,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 08,Spool 1,2,1222,855,1044810,216535.9,234408.9,17873,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/qN58GmGipdgGE4WwB,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 08,Spool 2,1,1220,852,1039440,397.9,13724,13326.1,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/ALbSLDTHJsYX6Zn6E,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 08,Spool 2,2,1220,852,1039440,29937.5,41986.3,12048.800000000003,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/Gv4C8WMN9uDGZW54D,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 08,Spool 2,3,1220,852,1039440,48806.6,69418.4,20611.799999999996,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/JcJE5QS4tpj6mQ8T5,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 08,Spool 2,4,1220,852,1039440,154121.2,174981,20859.79999999999,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/GxxP7WiytDfZNBnxR,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 08,Spool 2,5,1220,852,1039440,220618.7,285572.8,64954.09999999998,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/DEMH8Zz3u4bTyGfsq,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 08,Spool 2,6,1220,852,1039440,365097.8,379236.6,14138.799999999988,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/BmY2ScYbuz77pwiMx,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 08,Spool 3,1,1218,840,1023120,6886.9,40459.7,33572.799999999996,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/KSYtwYhmPcKZ38nmt,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 08,Spool 3,2,1218,840,1023120,78047.8,98825.5,20777.699999999997,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/Dy9FnZNcRmjsdgX7r,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 08,Spool 3,3,1218,840,1023120,162219.6,206910.7,44691.100000000006,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/nD4tiBKRFEr3GEKgm,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 08,Spool 3,4,1218,840,1023120,214843.4,228434.7,13591.300000000017,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/LrDpZjjrj9RfQSgTe,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 08,Spool 3,5,1218,840,1023120,243320.8,270420.6,27099.79999999999,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/DB4kiskPmx7QFSkrj,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 08,Spool 4,1,1219,843,1027617,49686.9,69186.2,19499.299999999996,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/3GmrE5nN4x4QtSMC4,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 08,Spool 4,2,1219,843,1027617,118507.5,138322.1,19814.600000000006,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/fw7EHvLGhmEhhcdcP,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 08,Spool 4,3,1219,843,1027617,147963.9,163596.6,15632.700000000012,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/WNif5XP87WfLNtjDb,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 08,Spool 4,4,1219,843,1027617,220916.5,231736.8,10820.299999999988,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/dSHXwh9gAtHy7ACiA,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 08,Spool 4,5,1219,843,1027617,249726,265326.3,15600.299999999988,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/sZywCgNrYFPk6sHfy,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 08,Spool 5,1,1221,796,971916,28875.5,42533.6,13658.099999999999,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/C6XCebCpw27Dq7qKH,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 08,Spool 5,2,1221,796,971916,50715.3,66298.3,15583,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/P3WNwuEAeLusST2DN,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 08,Spool 5,3,1221,796,971916,80387.6,94128.6,13741,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/5Z3bXpEzTcMc2SrvJ,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 08,Spool 5,4,1221,796,971916,99256.9,110474.9,11218,,,,,0,,,,,,,,,,,,,
